Fecha,Aguascalientes,Baja California,Baja California Sur,CDMX,Campeche,Chiapas,Chihuahua,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,México,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas,semana
2020-09-15,5,11,3,59,4,1,8,13,4,4,17,12,8,24,19,4,53,9,32,12,22,6,7,28,11,4,5,9,2,27,11,8,2020-S38
2020-09-16,7,11,1,40,1,1,6,10,5,13,12,7,11,35,24,5,71,6,25,10,8,6,6,13,19,5,8,12,4,26,7,7,2020-S38
2020-09-17,7,13,10,44,4,2,15,15,4,4,9,4,8,38,13,7,50,5,32,6,28,4,5,10,10,4,6,7,4,21,8,4,2020-S38
2020-09-18,8,12,3,45,3,0,9,7,2,3,10,5,14,33,9,5,56,1,24,7,15,7,9,14,10,3,4,6,5,28,9,5,2020-S38
2020-09-19,5,13,5,42,1,0,6,18,6,5,20,2,6,37,14,3,62,6,24,13,15,9,4,9,14,9,8,11,0,24,3,7,2020-S38
2020-09-20,8,11,3,35,2,2,16,14,4,3,26,7,11,27,19,6,68,6,25,7,17,4,8,18,17,8,3,9,1,22,9,7,2020-S38
2020-09-21,12,6,3,38,4,0,18,10,6,3,8,13,13,24,20,7,59,6,31,9,11,8,7,17,10,3,9,11,3,27,7,6,2020-S39
2020-09-22,6,11,3,49,2,0,13,19,7,3,21,7,9,27,9,6,63,5,26,9,17,11,8,16,19,5,4,12,3,26,7,8,2020-S39
2020-09-23,4,11,4,55,3,0,6,10,4,5,7,15,11,24,17,2,64,2,36,6,16,8,5,10,10,8,4,10,3,23,5,8,2020-S39
2020-09-24,7,20,2,45,0,0,13,13,7,5,9,8,13,19,13,9,58,8,22,4,18,7,4,14,15,10,8,10,5,33,5,6,2020-S39
2020-09-25,5,10,3,45,1,2,11,18,2,8,11,8,13,25,10,4,53,1,35,4,20,3,11,14,7,1,3,10,2,22,7,1,2020-S39
2020-09-26,3,5,2,48,1,3,7,10,4,7,12,15,10,31,22,4,49,7,35,6,17,3,10,17,7,7,3,11,0,15,7,9,2020-S39
2020-09-27,8,12,4,55,1,1,8,12,2,6,11,12,10,21,11,2,39,5,22,9,17,8,5,13,19,8,7,7,2,15,6,6,2020-S39
2020-09-28,10,11,4,40,2,0,11,16,3,4,7,8,16,28,17,2,54,4,29,3,19,9,7,7,10,5,10,8,3,17,3,10,2020-S40
2020-09-29,7,8,5,56,2,0,14,8,8,2,14,6,12,30,16,2,41,4,29,8,16,10,4,4,11,8,5,10,2,14,8,9,2020-S40
2020-09-30,5,12,2,42,0,0,9,10,7,5,14,9,14,17,9,6,49,6,27,10,18,11,6,11,7,7,3,4,3,17,4,9,2020-S40
2020-10-01,11,6,2,39,0,0,17,12,3,7,10,13,10,34,15,5,38,4,23,8,14,7,6,11,16,7,6,8,2,14,14,3,2020-S40
2020-10-02,1,7,0,53,1,0,17,7,5,6,15,10,10,30,11,6,56,6,32,9,9,8,6,9,11,6,4,7,4,11,6,4,2020-S40
2020-10-03,3,8,3,47,0,0,16,21,10,9,17,13,9,23,8,3,46,8,31,5,15,7,5,10,7,4,1,6,3,15,2,9,2020-S40
2020-10-04,8,7,5,46,1,1,7,7,6,3,12,5,10,16,15,4,59,4,25,8,17,6,2,9,6,6,6,10,2,21,6,7,2020-S40
2020-10-05,9,11,4,62,1,2,12,10,4,4,17,10,7,31,9,3,47,2,30,12,14,8,4,7,14,5,4,7,0,12,4,8,2020-S41
